ID,Tweet,Cleaned_Tweet,Category,Relevance,Sentiment
1735344035274088582,ช่วงนี่เน็ตบ้านของเอไอเอสคือช้ามาก โหลดอะไรคือช้าไปหมดเลย ไม่ได้ลดสปีดอะไรด้วย เป็นท้อ #เน็ตเอไอเอส,ช่วงนี่เน็ตบ้านของเอไอเอสคือช้ามาก โหลดอะไรคือช้าไปหมดเลย ไม่ได้ลดสปีดอะไรด้วย เป็นท้อ,เน็ตเอไอเอส,relevant,negative
1640606151875387392,ช่วงนี้เน็ต เอไอเอส ใช้งานช้า หลุดบ่อย เป็นกันมั้ยอ่ะ #เน็ตเอไอเอส #AIS,ช่วงนี้เน็ต เอไอเอส ใช้งานช้า หลุดบ่อย เป็นกันมั้ยอ่ะ,เน็ตเอไอเอส,relevant,negative
1836838953540059348,ช่วงนี้เน็ตทรูเป็นอะไร แต่ก่อนใช้โปร150ต่อเดือนยังไม่กากขนาดนี้ นี่เปลี่ยนมาใช้แพงขึ้น แต่สภาพเน็ตคือแย่มาก เล่นเกมก็999+ ตลอด แล้วคือคลื่น3ขีดนะ ไม่ได้อยู่ชนบทด้วย ยังเป็นขนาดนี้เลย โครตนอย #เน็ตทรู,ช่วงนี้เน็ตทรูเป็นอะไร แต่ก่อนใช้โปร150ต่อเดือนยังไม่กากขนาดนี้ นี่เปลี่ยนมาใช้แพงขึ้น แต่สภาพเน็ตคือแย่มาก เล่นเกมก็999+ ตลอด แล้วคือคลื่น3ขีดนะ ไม่ได้อยู่ชนบทด้วย ยังเป็นขนาดนี้เลย โครตนอย,เน็ตทรู,relevant,negative
1831318570464428079,#เน็ตais #เน็ตเอไอเอส ช่วงนี้เน็ตผีมากกก ขึ้น 3g ไม่พอ โหลดไม่ได่ ใช้กูเกิ้ลแมพยังไมาได่เลยค่ะ โทรไปหา call center คือบอกว่าให้จำมาว่าตรงไหนไม่มีสัญญาณบ้าง ใล้ลูกค้าไปตรวจสอบซิมการ์ด ไปตรวจสอบเครื่องตัวเองว่ามีปัญหาเรื่องสํญญาณมั้ย จะบ้าตาย (1),ช่วงนี้เน็ตผีมากกก ขึ้น 3g ไม่พอ โหลดไม่ได่ ใช้กูเกิ้ลแมพยังไมาได่เลยค่ะ โทรไปหา call center คือบอกว่าให้จำมาว่าตรงไหนไม่มีสัญญาณบ้าง ใล้ลูกค้าไปตรวจสอบซิมการ์ด ไปตรวจสอบเครื่องตัวเองว่ามีปัญหาเรื่องสํญญาณมั้ย จะบ้าตาย (1),เน็ตเอไอเอส,relevant,negative
1841764829817929993,ช่วยทำไรสักอย่างให้กูที สุดจะทน ชาติหน้ากุขอให้มึงไม่มีเน็ตเล่นไอ้เวร ฮ่วยยย #เน็ตทรู,ช่วยทำไรสักอย่างให้กูที สุดจะทน ชาติหน้ากุขอให้มึงไม่มีเน็ตเล่นไอ้เวร ฮ่วยยย,เน็ตทรู,relevant,negative
1851544085305442808,ดูบอลสด ถ่ายทอดสด ฟุตบอล รีโว่ คัพ เกษตรศาสตร์ VS ทรู แบงค็อก #ดูบอลสด #ลิ้งค์ดูบอลสด #ตารางดูบอลสด #ฟุตบอลรีโว่คัพ #เกษตรศาสตร์ #ทรูแบงค็อกยูไนเต็ด,ดูบอลสด ถ่ายทอดสด ฟุตบอล รีโว่ คัพ เกษตรศาสตร์ VS ทรู แบงค็อก,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1680208160986996736,ตอบแทน Serenade emeral ด้วยการทำให้เล่นเน็ตไม่ได้4วัน และดองคิวช่างจนถึงวันจันทร์ ไม่ต้องห่วงวันจันทร์ถ้ายังไม่ได้ก็ลบทุกเบอร์ออกจาก AIS แน่นอน 3เน็ต 3เบอร์โทร เราขาดกัน #AISFiber #เน็ตเอไอเอส #เอไอเอส,ตอบแทน Serenade emeral ด้วยการทำให้เล่นเน็ตไม่ได้4วัน และดองคิวช่างจนถึงวันจันทร์ ไม่ต้องห่วงวันจันทร์ถ้ายังไม่ได้ก็ลบทุกเบอร์ออกจาก AIS แน่นอน 3เน็ต 3เบอร์โทร เราขาดกัน,เน็ตเอไอเอส,relevant,negative
1833873256069361778,ตังก็จ่าย กากเหมือนกุขอใช้เน็ตฟรีอะ #เน็ตทรู,ตังก็จ่าย กากเหมือนกุขอใช้เน็ตฟรีอะ,เน็ตทรู,relevant,negative
1864350582364119113,ตามหาเสื้อเกษตร ku80 freshy ไซร้xl งับ #ku80 #ku81 #เกษตรศาสตร์,ตามหาเสื้อเกษตร ku80 freshy ไซร้xl งับ,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1842557992723747136,#เน็ตทรู ตายหรอ ? #ทรูล่ม #เน็ตทรูล่ม กราบขอบคุณ #เน็ตais ที่ยังไม่ตายผู้ประสบภัยน้ำท่วมจะได้ติดต่อข่าวสารได้,ตายหรอ ?   กราบขอบคุณ  ที่ยังไม่ตายผู้ประสบภัยน้ำท่วมจะได้ติดต่อข่าวสารได้,เน็ตทรู,relevant,positive
1860271997227532691,ตำนานที่มีชีวิตของเด็กเกษตร @l_teng711 @Regencie911 รู้จักไหม 555+ #นิสิตเกษตร #เกษตรศาสตร์,ตำนานที่มีชีวิตของเด็กเกษตร @l_teng711 @Regencie911 รู้จักไหม 555+,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1842797159638606273,ต่อ ไลฟ์ขายของเน็ตก็กระตุก รายเดือนก็จ่ายไม่ใช่ถูกๆเลย ใช้ทรูมาทั้งชีวิตจะไปย้ายค่ายละวันนี้ ใครมีค่ายไหนแนะนำเม้นได้เลยนะคะ AIS/DTAC #เน็ตทรู #ทรู @TrueMoveH @true_online #ais #เอไอเอส #ดีแทค #dtac,ต่อ ไลฟ์ขายของเน็ตก็กระตุก รายเดือนก็จ่ายไม่ใช่ถูกๆเลย ใช้ทรูมาทั้งชีวิตจะไปย้ายค่ายละวันนี้ ใครมีค่ายไหนแนะนำเม้นได้เลยนะคะ AIS/DTAC   @TrueMoveH @true_online,เน็ตทรู,relevant,negative
1860683253214298253,ต้องการการรับผิดชอบค่ะ เน็ตอุบาทว์ทุกวัน แพคเกจเน็ตอัลลิมิต ทำไมใช้ไม่ได้ทุกวัน ช้าหมุน ค้าง ช้า จะรับผิดชอบยังไงคะ จ่ายพันสามทุกเดือน แต่รู้สึกไม่คุ้ม @TrueMoveH #เน็ตทรู,ต้องการการรับผิดชอบค่ะ เน็ตอุบาทว์ทุกวัน แพคเกจเน็ตอัลลิมิต ทำไมใช้ไม่ได้ทุกวัน ช้าหมุน ค้าง ช้า จะรับผิดชอบยังไงคะ จ่ายพันสามทุกเดือน แต่รู้สึกไม่คุ้ม @TrueMoveH,เน็ตทรู,relevant,negative
1742912844646228080,ต้องขอบคุณทั้งองค์กรสังคมนิยมแรงงานและคนที่จุดดราม่านะครับ ให้เครดิตทั้งสองฝ่ายเลย เพราะมันทําให้วันนี้คนมาร่วมเยอะเลย มาตั้ง 13 คน + เจ้าหน้าที่ในเครื่องแบบมาเช็คถึงโต๊ะ #ซุ้มศักดิสิทธิ์ #สังคมนิยมแรงงาน #เกษตรศาสตร์,ต้องขอบคุณทั้งองค์กรสังคมนิยมแรงงานและคนที่จุดดราม่านะครับ ให้เครดิตทั้งสองฝ่ายเลย เพราะมันทําให้วันนี้คนมาร่วมเยอะเลย มาตั้ง 13 คน + เจ้าหน้าที่ในเครื่องแบบมาเช็คถึงโต๊ะ,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1850977521208345079,ต้องหลุดทุกวัน? วันละกี่รอบ? จะบ้าาาา หัวจะปวดดด หมดสัญญาเมื่อไหร่ย้ายหนีแน่ #เน็ตทรู,ต้องหลุดทุกวัน? วันละกี่รอบ? จะบ้าาาา หัวจะปวดดด หมดสัญญาเมื่อไหร่ย้ายหนีแน่,เน็ตทรู,relevant,negative
1677017552424423430,ถ่ายไม่จำกัดจำนวน ช่วยหามุม/คิดท่า ปรับแสง/สีให้ทุกรูป Line : spypyiii โทร : 0971109027 #รับถ่ายภาพ #หาช่างภาพ #ถ่ายรูปรับปริญญา #ช่างภาพรับปริญญา #ถ่ายงานแต่ง #ช่างภาพ #ถ่ายนอกรอบ #ถ่ายรูปรับปริญญา #จุฬา #ธรรมศาสตร์ #abac #รามคำแหง #พระจอมเกล้า #มหิดล #swu #เกษตรศาสตร์,ถ่ายไม่จำกัดจำนวน ช่วยหามุม/คิดท่า ปรับแสง/สีให้ทุกรูป Line : spypyiii โทร : 0971109027,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1827195610065170933,ถ้าจะเรียนคณะมนุษย์ศาสตร์ภาษาจีน พื้นฐานภาษาจีนควรมีประมาณไหนเหรอคะ HSK ที่เท่าไหร่เหรอคะ #มนุษย์จีน #ศิลปากร #เกษตรศาสตร์ #ธรรมศาสตร์ #ภาษาจีน,ถ้าจะเรียนคณะมนุษย์ศาสตร์ภาษาจีน พื้นฐานภาษาจีนควรมีประมาณไหนเหรอคะ HSK ที่เท่าไหร่เหรอคะ,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1657651670560698368,ถ้าเราอยากอยู่ห้องเดียวกับเพื่อนสามารถทำยังไงได้มั้งคะ พอดีทักไปถามม.แล้วเค้าบอกสุ่มอย่างเดียวเลยค่ะ แนะนำได้นะคะ #หอในนอก #ทีมมก #เกษตรบางเขน #เกษตรศาสตร์ ปี1ค่ะ,ถ้าเราอยากอยู่ห้องเดียวกับเพื่อนสามารถทำยังไงได้มั้งคะ พอดีทักไปถามม.แล้วเค้าบอกสุ่มอย่างเดียวเลยค่ะ แนะนำได้นะคะ     ปี1ค่ะ,มหาวิทยาลัยเกษตรศาสตร์,relevant,negative
1846763058175398240,ทรู มึงจ้างคนมาทำงานตอบปัญหาลูกค้าเถอะ กูคุยกับอิน้องมะลิไม่รู้เรื่อง รำคาญชิบหาย ส่วนนี้อย่าใช้ ai ทำงานเลย AIS ใช้คนคุยกับลูกค้าเปล่า กุจะได้ย้ายค่าย #เน็ตทรู @true_online,ทรู มึงจ้างคนมาทำงานตอบปัญหาลูกค้าเถอะ กูคุยกับอิน้องมะลิไม่รู้เรื่อง รำคาญชิบหาย ส่วนนี้อย่าใช้ ai ทำงานเลย AIS ใช้คนคุยกับลูกค้าเปล่า กุจะได้ย้ายค่าย  @true_online,เน็ตทรู,relevant,negative
1862025606076260642,ทรูก็คือสัญญาณหายไปกับลมเลยหรือไงวะ กุงงเน็ตแต่ละวันเหมือนกุใช้เสาก้างปลาอ่ะ #เน็ตทรู,ทรูก็คือสัญญาณหายไปกับลมเลยหรือไงวะ กุงงเน็ตแต่ละวันเหมือนกุใช้เสาก้างปลาอ่ะ,เน็ตทรู,relevant,negative
1835292558727024886,ทักทายคงไม่ว่านะครับ #บางเขน #เกษตรศาสตร์,ทักทายคงไม่ว่านะครับ,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1835189445634527620,#บางเขน #เกษตรศาสตร์ ทักได้ไหม,ทักได้ไหม,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1832655585252135097,ทาร์ตมะพร้าวโอชิน #รับหิ้วbabybebear รับหิ้ว ค่าหิ้วกล่องละ70 ส่ง 09/09 พรุ่งนี้เท่านั้นห้ามพลาดเลย นัดรับฟรีส่งลาดพร้าว ม.เกษตร รังสิต นนทบุรี พารากอน ระแหวกตามที่แจ้ง #ทาร์ตมะพร้าวโอชิน #รับหิ้ว #รับหิ้วขนม #โอชินเบเกอรี่ #ทาร์ตมะพร้าว #รีวิว #เกษตรศาสตร์ #สยาม,ทาร์ตมะพร้าวโอชิน  รับหิ้ว ค่าหิ้วกล่องละ70 ส่ง 09/09 พรุ่งนี้เท่านั้นห้ามพลาดเลย นัดรับฟรีส่งลาดพร้าว ม.เกษตร รังสิต นนทบุรี พารากอน ระแหวกตามที่แจ้ง,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1832571140126208075,ทาร์ตมะพร้าวโอชิน อร่อยมากคิวยาวสุดๆ พร้อมส่งวันที่ 9 วันที่ 10 นี้เลย นัดรับ นนทบุรี พารากอน มอเกษตร รังสิต ห้าแยกลาดพร้าว ทาร์ต+70 ขนมปังอื่นๆ +30 #ทาร์ตมะพร้าวโอชิน #รับหิ้ว #รับหิ้วขนม #โอชินเบเกอรี่ #ทาร์ตมะพร้าว #รีวิว #มก #เกษตรศาสตร์,ทาร์ตมะพร้าวโอชิน อร่อยมากคิวยาวสุดๆ พร้อมส่งวันที่ 9 วันที่ 10 นี้เลย นัดรับ นนทบุรี พารากอน มอเกษตร รังสิต ห้าแยกลาดพร้าว ทาร์ต+70 ขนมปังอื่นๆ +30,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1843901298581876935,ทำเหี้ยไรไม่ได้สักอย่าง เสาหลังบ้านนี่มันมีปัญหาอยู่แค่เสาเดียวเนี่ย #เน็ตทรู,ทำเหี้ยไรไม่ได้สักอย่าง เสาหลังบ้านนี่มันมีปัญหาอยู่แค่เสาเดียวเนี่ย,เน็ตทรู,irrelevant,negative
1788863086470001102,ทำไม #เน็ตเอไอเอส #ais ลงเหลือ 3G ?,ทำไม   ลงเหลือ 3G ?,เน็ตเอไอเอส,relevant,negative
1796478907799273938,ทำไมเน็ตไฟเบอร์เดือนนี้ถูกจังคะ เกิดอะไรขึ้นเพราะเราย้ายมาต่างจังหวัด อันนี้สมัครให้คนที่บ้าน คนที่บ้านก็บอกล่มไปอาทิตย์นึง แต่ก็ไม่คิดว่าจะถูกขนาดนี้ หรืออะไรยังไง #เน็ตเอไอเอส #ais #เน็ตล่ม #เน็ตaisล่ม,ทำไมเน็ตไฟเบอร์เดือนนี้ถูกจังคะ เกิดอะไรขึ้นเพราะเราย้ายมาต่างจังหวัด อันนี้สมัครให้คนที่บ้าน คนที่บ้านก็บอกล่มไปอาทิตย์นึง แต่ก็ไม่คิดว่าจะถูกขนาดนี้ หรืออะไรยังไง,เน็ตเอไอเอส,relevant,negative
1856095928492712420,ทำไมในเว็บทรู ชื่อโปรเน็ตที่เราสมัคร มันไม่ตรงกับชื่อโปรเน็ตที่ข้อความมันส่งมาให้เราในมือถืออ่ะ #เน็ตทรู,ทำไมในเว็บทรู ชื่อโปรเน็ตที่เราสมัคร มันไม่ตรงกับชื่อโปรเน็ตที่ข้อความมันส่งมาให้เราในมือถืออ่ะ,เน็ตทรู,relevant,negative
1818117996772282488,ที่สุดของโชว์แห่งปี Kasetsart Winds ร่วมโชว์ HER CONCERT 2024เพื่อนำรายได้หลังหักค่าใช้จ่ายสมทบการสร้างโรงพยาบาลมหาวิทยาลัยเกษตรศาสตร์ กดซื้อบัตรได้แล้ววันนี้ ที่ https://kubookol.com/category/ku-vip-her-concert-2024/58… #kasetsart #KUWINDS #เกษตรศาสตร์ #HERconcert #BURABHA #NINJAperfection,ที่สุดของโชว์แห่งปี Kasetsart Winds ร่วมโชว์ HER CONCERT 2024เพื่อนำรายได้หลังหักค่าใช้จ่ายสมทบการสร้างโรงพยาบาลมหาวิทยาลัยเกษตรศาสตร์ กดซื้อบัตรได้แล้ววันนี้ ที่ https://kubookol.com/category/ku-vip-her-concert-2024/58…,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1854102520160977238,#เน็ตทรู ที่เหี้ยขนาดนี้เป็นของคุณนะ,ที่เหี้ยขนาดนี้เป็นของคุณนะ,เน็ตทรู,irrelevant,negative
1856477509413679425,ทุกหลังเที่ยงคืน เป็นงี้มาจะ 2 อาทิตย์ละ #เน็ตทรู,ทุกหลังเที่ยงคืน เป็นงี้มาจะ 2 อาทิตย์ละ,เน็ตทรู,relevant,negative
1847219074918436987,ท้อเกินคุณน้า ไวไฟเสียตั้งแต่เมื่อคืนนัดอย่างดีจะให้ช่างมาวันนี้(18/10)บ่าย3 ฉันก็ยอมซื้อเนตมือถือเพิ่มใช้ สรุปวันนี้เลยนัดก็ไม่มีใครมาจน4โมงเลยทักทรูในxถาม เจอบอกว่าระบบนัด19อิฉันงงมาก เพราะก่อนหน้ากดเข้าไปดูยังวันนี้อยู่เลย เลยโทรหาคอลเซนนี่มาจะชม.ละยังให้กูรอสาย #เน็ตทรู #ทรู,ท้อเกินคุณน้า ไวไฟเสียตั้งแต่เมื่อคืนนัดอย่างดีจะให้ช่างมาวันนี้(18/10)บ่าย3 ฉันก็ยอมซื้อเนตมือถือเพิ่มใช้ สรุปวันนี้เลยนัดก็ไม่มีใครมาจน4โมงเลยทักทรูในxถาม เจอบอกว่าระบบนัด19อิฉันงงมาก เพราะก่อนหน้ากดเข้าไปดูยังวันนี้อยู่เลย เลยโทรหาคอลเซนนี่มาจะชม.ละยังให้กูรอสาย,เน็ตทรู,relevant,negative
1846767433916600722,นอยอ่ะจะดูหนัง ทำงาน ก็ไม่ได้เลยเพราะล่มตั้งแต่เมื่อคืน แล้วที่ให้กดเว็บที่ส่งมาคิดว่ากดได้หรอ มันไม่ขึ้นไง อีกอย่างให้ส่งDMแล้วDmไม่เปิดให้ส่งจะส่งยังไงคะ พูดในใจหมดละ เห้ออออ ทำงานช้าสุดๆ ไม่งั้นถ้าเป็นงี้ ไม่นานย้ายค่ายแน่ #เน็ตทรู,นอยอ่ะจะดูหนัง ทำงาน ก็ไม่ได้เลยเพราะล่มตั้งแต่เมื่อคืน แล้วที่ให้กดเว็บที่ส่งมาคิดว่ากดได้หรอ มันไม่ขึ้นไง อีกอย่างให้ส่งDMแล้วDmไม่เปิดให้ส่งจะส่งยังไงคะ พูดในใจหมดละ เห้ออออ ทำงานช้าสุดๆ ไม่งั้นถ้าเป็นงี้ ไม่นานย้ายค่ายแน่,เน็ตทรู,relevant,negative
1833832437182349466,#สอง #อิงค์ #แพร #ครูธัญ #ดีดี #บอส #แม็พ นักศึกษามหาวิทยาลัย #เกษตรศาสตร์ ขอบคุณที่แวะมาพูดคุยสัมภาษณ์กันค่ะ ยินดีมากๆ #พรรคประชาชน,นักศึกษามหาวิทยาลัย  ขอบคุณที่แวะมาพูดคุยสัมภาษณ์กันค่ะ ยินดีมากๆ,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1814987819980554475,"นิสิตเก่าม. #เกษตรศาสตร์ เผยข้อเท็จจริง ปลานิลจิตรลดา 3 พัฒนาสายพันธุ์สำเร็จเมื่อปี 2550 ไม่เกี่ยวข้องกับปลาหมอคางดำที่ซีพีเอฟขออนุญาตนำเข้ามาวิจัยปี 2553 หลัง ""จอม ไฟเย็น"" ผู้ต้องหา #หนีคุก คดี #ม112 บิดเบือนหลอกควายว่าเป็นปลาลูกผสม (รายละเอียด ) #ปลานิลจิตรลดา #ปลาหมอคางดำ","นิสิตเก่าม.  เผยข้อเท็จจริง ปลานิลจิตรลดา 3 พัฒนาสายพันธุ์สำเร็จเมื่อปี 2550 ไม่เกี่ยวข้องกับปลาหมอคางดำที่ซีพีเอฟขออนุญาตนำเข้ามาวิจัยปี 2553 หลัง ""จอม ไฟเย็น"" ผู้ต้องหา  คดี  บิดเบือนหลอกควายว่าเป็นปลาลูกผสม (รายละเอียด )",มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1805051515444605412,นิสิตใหม่ไม่หลง (English Below) ต้อนรับนิสิตใหม่ และต้อนรับการเปิดเทอมจ้า มาดูกันว่า ม.เกษตรฯ เรามีสถานที่สำคัญอะไรบ้าง อย่าลืมเซฟเก็บไว้กันหลงนะ เปิดเทอมแล้วเจอกันน #เกษตรศาสตร์ #kasetsart #ทีมมก #ku #freshy #ku84 #welcomeku84 #ยินดีต้อนรับ #เปิดทเทอม #university,นิสิตใหม่ไม่หลง (English Below) ต้อนรับนิสิตใหม่ และต้อนรับการเปิดเทอมจ้า มาดูกันว่า ม.เกษตรฯ เรามีสถานที่สำคัญอะไรบ้าง อย่าลืมเซฟเก็บไว้กันหลงนะ เปิดเทอมแล้วเจอกันน,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1851591053360697770,นี่เน็ตไม่อั้นไหมฮะ ทำไมราคาถูกผิดปกติ @TrueMoveH #truemoveH #เน็ตทรู,นี่เน็ตไม่อั้นไหมฮะ ทำไมราคาถูกผิดปกติ @TrueMoveH,เน็ตทรู,relevant,negative
1859483470092959812,น้องๆ 68 ม.เกษตร มีอะไรจะบอก > 𝐓𝐂𝐀𝐒𝟐 เปิดรับสมัครรอบโควตาศิลปวัฒนธรรมและซอฟต์พาวเวอร์ (KU Soft Power) รายละเอียดที่เปิดรับ : https://shorturl.asia/EkPSO รายละเอียดเพิ่มเติม : https://admission.ku.ac.th #tcas68 #tcas #dek68 #Tcas2 #KUSoftpower #kasesart #เกษตรศาสตร์ #ทีมมก,น้องๆ 68 ม.เกษตร มีอะไรจะบอก > 𝐓𝐂𝐀𝐒𝟐 เปิดรับสมัครรอบโควตาศิลปวัฒนธรรมและซอฟต์พาวเวอร์ (KU Soft Power) รายละเอียดที่เปิดรับ : https://shorturl.asia/EkPSO รายละเอียดเพิ่มเติม : https://admission.ku.ac.th,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1800836481013154199,น้องๆ ku มีใครยังไม่ได้ทำบัตรบ้างน้า https://vt.tiktok.com/ZSYAbSeuv/ เช็ครีวิว #reviewsjennyeditorth #รูปติดบัตร #เกษตรศาสตร์ #สมัครเรียน #มอเกษตร #มหาวิทยาลัยเกษตรศาสตร์ #มก #KU #มอเกษตรสกล #มอเกษตรศรีราชา #มอเกษตรบางเขน #มอเกษตรกําแพงแสน #kasetsartuniversity,น้องๆ ku มีใครยังไม่ได้ทำบัตรบ้างน้า https://vt.tiktok.com/ZSYAbSeuv/ เช็ครีวิว,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1822162908798710029,น้องๆเกษตรไม่อยากพลาดคอนโดรอบมอ ห้องสวย ราคาดี join ไว้ได้เลยน้า หรือทักมาปรึกษาสอบถามรายละเอียดเพิ่มเติมกับพี่ๆได้เลย ดูแลโดยรุ่นพี่ศิษย์เก่าเกษตรเอง ครบจบในที่เดียว #dek67 #TCAS67 #ku84 #หาเมทเกษตร #ทีมมก #เกษตรศาสตร์ #KU83 #KU82 #KU81,น้องๆเกษตรไม่อยากพลาดคอนโดรอบมอ ห้องสวย ราคาดี join ไว้ได้เลยน้า หรือทักมาปรึกษาสอบถามรายละเอียดเพิ่มเติมกับพี่ๆได้เลย ดูแลโดยรุ่นพี่ศิษย์เก่าเกษตรเอง ครบจบในที่เดียว,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1700689532876886262,บอกข่าวสำหรับนักวิ่งทั้งหลาย กับชาวเกษตรศาสตร์ด้วย #วิ่งการกุศล #เกษตรศาสตร์,บอกข่าวสำหรับนักวิ่งทั้งหลาย กับชาวเกษตรศาสตร์ด้วย,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1826788470515532129,บ่ายนี้ผมมีเสวนาโครงการพัฒนานิสิต เรื่อง สิทธิเด็ก : ยุติการลงโทษทางกายของเด็กในกรณีผู้ปกครองทำโทษบุตรโดยใช้ความรุนแรง ที่คณะสังคมศาสตร์ ม.#เกษตรศาสตร์ ผลจากสภาฯ รับหลักการแก้ไข ปพพ.#ประเทศนี้ไม่ตีเด็ก และกำลังพิจารณาวาระ 2 ตีได้ไม่ได้ ลงโทษได้แค่ไหน ติดตามกันครับ #พรรคประชาชน,บ่ายนี้ผมมีเสวนาโครงการพัฒนานิสิต เรื่อง สิทธิเด็ก : ยุติการลงโทษทางกายของเด็กในกรณีผู้ปกครองทำโทษบุตรโดยใช้ความรุนแรง ที่คณะสังคมศาสตร์ ม. ผลจากสภาฯ รับหลักการแก้ไข ปพพ. และกำลังพิจารณาวาระ 2 ตีได้ไม่ได้ ลงโทษได้แค่ไหน ติดตามกันครับ,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1749219795646779650,ประกาศรอบพอร์ตแล้วหรอคะ #เกษตรศาสตร์,ประกาศรอบพอร์ตแล้วหรอคะ,มหาวิทยาลัยเกษตรศาสตร์,relevant,neutral
1847144828909555897,ประชุม ๆ อยู่เน็ตหาย มันหลายรอบละ เสียการเสียงานเพราะเน็ตอุบาท ราคาที่จ่ายไปก็ไม่ใช่ถูก ๆ คนด่ากันทุกวัน พี่เคยแก้ไขอะไรบ้างมั้ยคะ #เน็ตทรู @TrueMoveH,ประชุม ๆ อยู่เน็ตหาย มันหลายรอบละ เสียการเสียงานเพราะเน็ตอุบาท ราคาที่จ่ายไปก็ไม่ใช่ถูก ๆ คนด่ากันทุกวัน พี่เคยแก้ไขอะไรบ้างมั้ยคะ  @TrueMoveH,เน็ตทรู,relevant,negative
1837077108310561004,ประสาทจะแดกล่มข้ามวันข้ามคืน สคบลงหน่อย เอาเปรียบผู้บริโภคชิบหาย #เน็ตทรู,ประสาทจะแดกล่มข้ามวันข้ามคืน สคบลงหน่อย เอาเปรียบผู้บริโภคชิบหาย,เน็ตทรู,relevant,negative
1852703217861419277,ปล่อยต่อค่ะ #มกศรช #เกษตรศรีราชา #kusrc #ku #มก #เกษตรศาสตร์,ปล่อยต่อค่ะ,มหาวิทยาลัยเกษตรศาสตร์,irrelevant,neutral
1633319305654968320,ปิงสูงขนาดนี้ เล่นยังไงก็ตาย #เน็ตเอไอเอส,ปิงสูงขนาดนี้ เล่นยังไงก็ตาย,เน็ตเอไอเอส,relevant,negative
1858329845866156455,ปิดรับสมัครอย่างเป็นทางการ KU Run 4 สำหรับใครที่สมัครเรียบร้อย เตรียมตัวให้พร้อม! วิ่งรวมพลังเกษตรศาสตร์ Power of KU มาเจอกัน 15 ธันวาคม นี้! #KURUN4 #เกษตรศาสตร์ #kasetsart #university #run #exercise #donation #โรงพยาบาลมหาวิทยาลัยเกษตรศาสตร์,ปิดรับสมัครอย่างเป็นทางการ KU Run 4 สำหรับใครที่สมัครเรียบร้อย เตรียมตัวให้พร้อม! วิ่งรวมพลังเกษตรศาสตร์ Power of KU มาเจอกัน 15 ธันวาคม นี้!,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1854428574146843096,#ลอยกระทง2567 ปีนี้ใครยังไม่มีแพลนจะไปไหน ลองแวะมาลอยกระทงกันได้ที่มหาวิทยาลัย #เกษตรศาสตร์ ในธีม “#ลอยกระทงเฟสติวัล” ย้อนเวลาไปยุค 80-90 กลิ่นอายความเป็นไทยที่งดงาม ตรวจสอบข้อมูลรายละเอียดการจัดงาน วิธีการเดินทาง พร้อมทั้งไฮไลต์ภายในงาน,ปีนี้ใครยังไม่มีแพลนจะไปไหน ลองแวะมาลอยกระทงกันได้ที่มหาวิทยาลัย  ในธีม “ ย้อนเวลาไปยุค 80-90 กลิ่นอายความเป็นไทยที่งดงาม ตรวจสอบข้อมูลรายละเอียดการจัดงาน วิธีการเดินทาง พร้อมทั้งไฮไลต์ภายในงาน,มหาวิทยาลัยเกษตรศาสตร์,relevant,positive
1843330979253100832,ผู้ประสบภัย #เน็ตทรู ท่านอื่นสถานการณ์เป็นไงกันบ้าง ทางนี้อุเกินเยียวยา,ผู้ประสบภัย  ท่านอื่นสถานการณ์เป็นไงกันบ้าง ทางนี้อุเกินเยียวยา,เน็ตทรู,irrelevant,negative
